"age","group","sex","raw"
13.6823,13.5,1,201
13.5125,13.5,2,204
13.7826,13.5,1,177
13.8059,13.5,1,206
13.6224,13.5,2,199
13.5812,13.5,2,178
13.6524,13.5,1,197
13.1461,13.5,2,210
13.4896,13.5,2,205
13.0871,13.5,1,174
13.5963,13.5,1,199
13.4414,13.5,1,196
13.4715,13.5,1,200
13.5012,13.5,1,194
13.2936,13.5,1,211
13.9182,13.5,1,189
13.2444,13.5,2,195
13.4414,13.5,1,196
13.0854,13.5,2,153
13.0899,13.5,2,188
13.7617,13.5,2,143
13.8977,13.5,1,209
13.6197,13.5,2,207
13.2278,13.5,2,177
13.6799,13.5,2,206
13.4555,13.5,2,201
13.6166,13.5,2,193
13.5344,13.5,2,197
13.8059,13.5,1,206
13.6632,13.5,1,199
13.2597,13.5,2,189
13.4555,13.5,2,201
13.2281,13.5,2,174
13.8221,13.5,1,213
13.2992,13.5,2,193
13.1813,13.5,1,200
13,13.5,2,208
13.1324,13.5,2,202
13.127,13.5,2,82
13.6632,13.5,1,199
13.7511,13.5,1,182
13.4253,13.5,1,207
13.5565,13.5,2,201
13.9726,13.5,1,178
13.8221,13.5,2,204
13.154,13.5,1,211
13.6321,13.5,1,109
13.2196,13.5,1,136
13.0571,13.5,2,197
13.3592,13.5,2,190
13.4279,13.5,2,177
13.1596,13.5,1,204
13.3992,13.5,2,177
13.6799,13.5,2,206
13.9397,13.5,1,205
13.822,13.5,1,190
13.2689,13.5,2,201
13.0471,13.5,2,197
13.031,13.5,2,191
13.0407,13.5,1,199
13.5962,13.5,1,201
13.5183,13.5,1,197
13.3319,13.5,1,190
13.6705,13.5,1,210
13.8986,13.5,2,203
13.3756,13.5,1,174
13.1803,13.5,2,197
13.7305,13.5,2,174
13.3992,13.5,2,177
14.6431,14.5,2,198
14.2381,14.5,1,185
14.0332,14.5,2,185
14.9682,14.5,1,126
14.8951,14.5,1,208
14.5474,14.5,2,199
14.4014,14.5,2,213
14.7995,14.5,2,152
14.0056,14.5,1,203
14.3203,14.5,1,197
14.5096,14.5,2,206
14.8269,14.5,1,211
14.5998,14.5,1,219
14.7819,14.5,2,173
14.4425,14.5,2,205
14.0331,14.5,2,204
14.2715,14.5,1,154
14.1248,14.5,1,167
14.0332,14.5,2,185
14.1943,14.5,1,184
14.8818,14.5,2,192
14.7527,14.5,2,202
14.2918,14.5,2,174
14.4762,14.5,1,199
14.8861,14.5,1,209
14.5474,14.5,2,199
14.2918,14.5,2,174
14.2903,14.5,2,198
14.6917,14.5,2,197
14.5505,14.5,2,215
14.5639,14.5,1,207
14.4945,14.5,1,190
14.7983,14.5,2,197
14.5282,14.5,1,204
14.2381,14.5,1,209
14.3619,14.5,2,199
14.1451,14.5,1,208
14.1756,14.5,1,194
14.1533,14.5,2,168
14.2411,14.5,1,173
14.9554,14.5,2,193
14.0848,14.5,2,178
14.0466,14.5,1,200
14.7668,14.5,2,204
14.5425,14.5,2,202
14.5135,14.5,1,162
14.178,14.5,2,205
14.3916,14.5,1,201
14.1084,14.5,2,179
14.634,14.5,1,212
14.5474,14.5,2,199
14.3808,14.5,1,207
14.556,14.5,1,216
14.4902,14.5,1,192
14.2409,14.5,2,177
14.3959,14.5,2,199
14.9996,14.5,2,209
14.582,14.5,1,193
14.6131,14.5,2,193
14.2495,14.5,1,211
14.1533,14.5,2,168
14.0381,14.5,2,183
14.192,14.5,2,198
14.9545,14.5,1,194
14.5354,14.5,1,169
14.624,14.5,2,187
14.0742,14.5,1,212
14.5547,14.5,1,197
14.7683,14.5,2,197
14.8818,14.5,2,192
14.2024,14.5,1,200
14.7039,14.5,1,205
14.0546,14.5,2,164
14.4874,14.5,1,190
14.1193,14.5,2,198
14.9639,14.5,1,186
14.8047,14.5,1,138
14.0108,14.5,2,195
14.8314,14.5,1,201
14.9561,14.5,2,202
14.4918,14.5,2,172
14.8869,14.5,1,182
14.0985,14.5,1,145
14.2495,14.5,1,211
14.5135,14.5,1,162
14.2271,14.5,2,192
14.0903,14.5,1,188
14.26,14.5,1,194
14.3286,14.5,1,203
14.5793,14.5,2,213
14.2357,14.5,2,195
14.2918,14.5,2,174
14.5694,14.5,1,202
14.8314,14.5,1,201
14.1646,14.5,1,184
14.5804,14.5,1,202
14.0031,14.5,2,214
14.218,14.5,1,193
14.7966,14.5,2,191
14.8845,14.5,1,203
14.3203,14.5,1,197
14.5505,14.5,2,215
14.6108,14.5,1,216
14.5425,14.5,2,202
14.3258,14.5,1,170
14.4055,14.5,2,210
14.6176,14.5,1,175
14.2437,14.5,2,172
14.2739,14.5,2,205
14.4589,14.5,1,195
14.6431,14.5,2,198
14.0027,14.5,2,185
14.4165,14.5,2,172
14.6942,14.5,1,219
14.0783,14.5,2,206
14.289,14.5,1,168
14.8314,14.5,1,201
14.5505,14.5,2,215
14.3603,14.5,2,176
14.7504,14.5,2,212
14.478,14.5,1,204
14.5227,14.5,2,202
14.7819,14.5,2,173
14.063,14.5,1,181
14.5528,14.5,2,204
14.7364,14.5,1,184
14.2837,14.5,1,184
14.1125,14.5,1,206
14.9573,14.5,2,200
14.6924,14.5,2,184
14.9639,14.5,1,186
14.2411,14.5,1,173
14.0381,14.5,2,183
14.8395,14.5,1,182
14.3367,14.5,1,196
14.9107,14.5,1,211
14.5028,14.5,2,171
14.8047,14.5,1,138
14.208,14.5,1,199
14.6942,14.5,1,219
14.2956,14.5,2,166
14.624,14.5,2,187
14.1533,14.5,2,168
14.2739,14.5,2,205
14.0659,14.5,2,201
14.0027,14.5,2,185
14.385,14.5,1,195
14.4945,14.5,1,190
14.1152,14.5,2,187
14.3589,14.5,2,199
14.3603,14.5,2,207
14.582,14.5,1,193
14.8896,14.5,2,175
14.4178,14.5,1,208
14.1918,14.5,2,189
14.2782,14.5,2,192
14.9639,14.5,1,186
14.2152,14.5,2,206
14.0797,14.5,2,193
14.4327,14.5,1,205
14.1452,14.5,1,202
14.2918,14.5,1,147
14.4178,14.5,1,208
14.385,14.5,1,195
14.9858,14.5,2,155
14.9885,14.5,1,139
14.8896,14.5,2,175
14.8861,14.5,1,209
14.5283,14.5,1,190
14.3589,14.5,2,199
14.9885,14.5,1,139
14.8896,14.5,2,175
14.0645,14.5,1,154
14.9996,14.5,2,209
14.5912,14.5,1,205
14.5912,14.5,1,205
14.7996,14.5,1,192
14.634,14.5,1,191
14.293,14.5,1,204
14.0381,14.5,2,183
14.6733,14.5,1,167
14.4095,14.5,2,191
14.478,14.5,1,204
14.1068,14.5,2,184
14.47,14.5,2,192
14.6459,14.5,2,194
14.6628,14.5,2,189
14.0381,14.5,2,183
14.8734,14.5,1,202
14.7039,14.5,1,205
14.6733,14.5,1,167
14.5028,14.5,2,171
14.9709,14.5,2,197
14.0001,14.5,2,194
14.3122,14.5,1,196
14.0427,14.5,2,201
14.3603,14.5,2,176
14.6462,14.5,2,175
14.8951,14.5,1,208
14.9941,14.5,1,198
14.556,14.5,1,216
14.3672,14.5,1,214
14.9545,14.5,1,194
14.7007,14.5,1,206
14.8047,14.5,1,138
14.8813,14.5,1,206
14.9229,14.5,1,202
14.0278,14.5,1,201
14.9389,14.5,1,191
14.2426,14.5,2,199
14.1193,14.5,2,198
14.2508,14.5,1,215
14.0659,14.5,2,201
14.3619,14.5,2,199
14,14.5,2,196
14.2711,14.5,2,210
14.4489,14.5,1,183
14.0903,14.5,1,188
14.9639,14.5,1,186
14.2357,14.5,2,195
14.4708,14.5,2,191
14.8376,14.5,2,206
14.556,14.5,1,216
14.3367,14.5,1,196
14.5639,14.5,1,207
14.6123,14.5,1,202
14.4653,14.5,1,204
14.3959,14.5,2,199
14.4599,14.5,2,200
14.7527,14.5,2,202
14.385,14.5,1,195
14.1918,14.5,2,189
14.5998,14.5,1,219
14.3749,14.5,1,201
14.3148,14.5,1,200
14.3749,14.5,1,201
14.7791,14.5,1,205
14.9558,14.5,2,199
14.6212,14.5,1,203
14.3886,14.5,2,180
14.4108,14.5,1,194
14.1249,14.5,2,162
14.9229,14.5,1,202
14.4014,14.5,2,213
14.0247,14.5,2,178
14.9334,14.5,2,200
14.0659,14.5,2,201
14.9561,14.5,2,202
14.051,14.5,1,186
14.1646,14.5,1,184
14.5283,14.5,1,190
14.2918,14.5,2,196
14.0656,14.5,1,195
14.9965,14.5,1,192
14.8861,14.5,1,209
14.0427,14.5,2,201
14.3603,14.5,2,207
14.8668,14.5,2,169
14.3672,14.5,1,214
14.3695,14.5,1,207
14.0656,14.5,1,195
14.8047,14.5,1,138
14.6723,14.5,1,211
14.218,14.5,1,193
14.8324,14.5,2,179
14.218,14.5,2,198
14.1285,14.5,2,186
14.9229,14.5,1,202
14.552,14.5,2,183
14.8621,14.5,2,197
14.2217,14.5,1,193
14.7134,14.5,1,211
14.9996,14.5,1,203
14.5121,14.5,2,208
14.1933,14.5,1,201
14.6431,14.5,2,198
14.6313,14.5,1,180
14.4816,14.5,2,197
14.5912,14.5,1,205
14.8347,14.5,1,214
14.0381,14.5,2,183
14.289,14.5,1,168
14.7968,14.5,1,168
14.0278,14.5,1,201
14.8734,14.5,1,202
14.7993,14.5,2,187
14.634,14.5,1,191
14.0031,14.5,2,214
14.634,14.5,1,191
14.7039,14.5,1,205
14.9965,14.5,1,192
14.3722,14.5,2,185
14.6817,14.5,1,185
14.9996,14.5,1,203
14.2928,14.5,2,201
14.2918,14.5,2,196
14.2589,14.5,2,168
14.3603,14.5,2,176
14.1084,14.5,2,179
14.0975,14.5,2,182
14.2426,14.5,2,199
14.2919,14.5,1,216
14.1057,14.5,2,203
14.4111,14.5,2,195
14.6652,14.5,2,165
14.478,14.5,1,204
14.7966,14.5,2,191
14.7308,14.5,2,210
14.3739,14.5,1,206
14.0659,14.5,2,201
14.3859,14.5,2,172
14.7993,14.5,2,187
14.9573,14.5,2,200
14.8323,14.5,2,207
14.26,14.5,2,199
14.1248,14.5,1,167
14.1249,14.5,2,162
14.103,14.5,2,211
14.7301,14.5,1,188
14.4905,14.5,2,205
14.4111,14.5,2,195
14.9545,14.5,1,194
14.3357,14.5,2,200
14.7995,14.5,2,152
14.4945,14.5,2,165
14.649,14.5,1,190
14.6733,14.5,1,167
14.7502,14.5,1,192
14.4125,14.5,2,202
14.3808,14.5,1,207
14.3822,14.5,1,192
14.5135,14.5,1,162
14.6817,14.5,1,185
14.1988,14.5,2,204
14.7983,14.5,2,197
14.656,14.5,2,165
14.4095,14.5,2,191
14.471,14.5,1,167
14.5519,14.5,2,200
14.9858,14.5,2,155
14.9901,14.5,2,162
14.6331,14.5,2,200
14.2411,14.5,1,173
14.8047,14.5,1,138
14.9819,14.5,2,206
14.6176,14.5,1,175
14.2152,14.5,2,206
14.6096,14.5,1,211
14.0975,14.5,2,182
14.8569,14.5,1,209
14.3016,14.5,1,212
14.471,14.5,1,167
14.7966,14.5,1,194
14.8047,14.5,1,138
14.2495,14.5,1,211
14.8861,14.5,1,209
14.6212,14.5,1,203
14.8544,14.5,2,192
14.6123,14.5,1,202
14.7995,14.5,2,152
14.2437,14.5,2,172
14.6096,14.5,1,211
14.9682,14.5,1,126
14.4902,14.5,2,171
14.0056,14.5,1,203
14.1193,14.5,2,198
14.4178,14.5,1,208
14.5694,14.5,1,202
14.2837,14.5,1,184
14.6817,14.5,1,185
14.7301,14.5,1,188
14.7502,14.5,1,192
14.2411,14.5,1,173
14.8896,14.5,2,175
14.5028,14.5,2,205
14.812,14.5,1,211
14.2711,14.5,2,210
14.1671,14.5,1,171
14.8708,14.5,1,210
14.4095,14.5,2,191
14.1451,14.5,2,186
14.8621,14.5,2,197
14.2903,14.5,2,198
14.1972,14.5,1,188
14.6733,14.5,1,167
14.2918,14.5,2,196
14.0906,14.5,1,193
14.9965,14.5,1,192
14.2271,14.5,2,192
14.6331,14.5,2,200
14.8861,14.5,1,209
14.8818,14.5,2,192
14.7602,14.5,1,200
14.0381,14.5,2,183
14.4327,14.5,1,205
14.0001,14.5,2,194
14.3749,14.5,1,201
14.7041,14.5,2,201
14.26,14.5,1,194
14.7007,14.5,1,206
15.1735,15.5,1,205
15.18,15.5,1,208
15.1254,15.5,1,189
15.3502,15.5,1,200
15.2228,15.5,1,180
15.0092,15.5,1,202
15.8195,15.5,2,192
15.9333,15.5,1,209
15.9512,15.5,1,211
15.3195,15.5,1,201
15.3257,15.5,1,201
15.0542,15.5,2,171
15.038,15.5,1,200
15.9784,15.5,1,215
15.6206,15.5,1,195
15.0541,15.5,1,212
15.2456,15.5,1,187
15.0339,15.5,2,199
15.9468,15.5,1,214
15.8771,15.5,1,170
15.0393,15.5,1,172
15.9333,15.5,1,209
15.3717,15.5,1,172
15.8045,15.5,2,191
15.598,15.5,1,201
15.1693,15.5,1,199
15.5442,15.5,2,208
15.2785,15.5,1,195
15.6525,15.5,1,191
15.9264,15.5,1,201
15.2867,15.5,1,187
15.3257,15.5,1,201
15.0052,15.5,1,199
15.0294,15.5,2,194
15.0092,15.5,1,202
15.8752,15.5,2,203
15.9081,15.5,1,213
15.8045,15.5,2,191
15.4188,15.5,1,199
15.3036,15.5,1,207
15.6236,15.5,1,186
15.7278,15.5,1,211
15.428,15.5,1,179
15.4528,15.5,2,195
15.5905,15.5,1,198
15.0393,15.5,1,172
15.8752,15.5,2,203
15.598,15.5,1,201
15.598,15.5,1,201
15.0949,15.5,2,205
15.1693,15.5,1,199
15.0322,15.5,2,182
15.3486,15.5,1,169
15.3267,15.5,2,162
15.322,15.5,2,201
15.6114,15.5,1,190
15.8807,15.5,1,201
15.0322,15.5,2,182
15.0022,15.5,1,191
15.0092,15.5,1,202
15.9959,15.5,1,190
15.0322,15.5,2,182
15.7767,15.5,2,190
15.6251,15.5,2,208
15.3909,15.5,1,197
15.5157,15.5,1,185
15.3387,15.5,1,201
15.2242,15.5,1,198
15.8916,15.5,1,200
15.2173,15.5,2,195
15.9784,15.5,1,215
15.0037,15.5,1,211
15.8743,15.5,2,141
15.2173,15.5,2,195
15.8752,15.5,2,203
15.2649,15.5,1,194
15.9949,15.5,2,201
15.2091,15.5,2,173
15.0092,15.5,1,202
15.0785,15.5,2,201
15.1597,15.5,2,156
15.7278,15.5,1,211
15.2265,15.5,2,207
15.536,15.5,1,196
15.9959,15.5,1,190
15.4419,15.5,2,197
15.3471,15.5,2,199
15.1598,15.5,2,163
15.2571,15.5,2,177
15.692,15.5,1,165
15.6114,15.5,1,190
15.0818,15.5,1,213
15.2265,15.5,2,207
15.1143,15.5,1,184
15.7712,15.5,1,176
15.5853,15.5,2,205
15.6527,15.5,2,210
15.3092,15.5,1,176
15.3092,15.5,1,176
15.9959,15.5,1,190
15.7164,15.5,1,204
15.2812,15.5,1,195
15.1635,15.5,1,212
15.9081,15.5,1,213
15.0785,15.5,2,201
15.4967,15.5,1,210
15.6251,15.5,2,208
15.9512,15.5,1,211
15.3267,15.5,2,162
15.8539,15.5,2,197
15.9081,15.5,1,213
15.0339,15.5,2,199
15.3967,15.5,2,207
15.6315,15.5,2,203
15.1305,15.5,1,208
15.1417,15.5,1,187
15.8752,15.5,2,203
15.428,15.5,1,179
15.9959,15.5,1,190
15.2775,15.5,1,211
15.2894,15.5,2,193
15.3606,15.5,2,179
15.6525,15.5,1,191
15.6251,15.5,2,208
15.6416,15.5,1,205
15.0037,15.5,2,193
15.6429,15.5,2,192
15.4337,15.5,1,211
15.322,15.5,2,201
15.1597,15.5,2,156
15.3036,15.5,1,207
15.1597,15.5,2,156
15.0567,15.5,1,202
15.1305,15.5,1,208
15.5853,15.5,2,205
15.2748,15.5,2,206
15.8743,15.5,2,141
15.0022,15.5,1,191
15.9109,15.5,1,199
15.1597,15.5,2,156
15.5157,15.5,1,185
15.5497,15.5,2,212
15.1417,15.5,1,187
15.5713,15.5,1,150
15.1571,15.5,2,188
15.0366,15.5,2,175
15.428,15.5,1,179
15.164,15.5,1,208
15.8807,15.5,1,201
15.8835,15.5,1,194
15.0567,15.5,1,202
15.8743,15.5,2,141
15.2118,15.5,1,181
15.2118,15.5,1,181
15.0376,15.5,1,204
15.0241,15.5,1,192
15.2265,15.5,2,207
15.3909,15.5,1,197
15.2571,15.5,2,177
15.7164,15.5,1,204
15.2156,15.5,1,205
15.4538,15.5,1,197
15.6429,15.5,2,192
15.2894,15.5,2,193
15.0272,15.5,2,213
15.4474,15.5,1,217
15.361,15.5,2,205
15.5349,15.5,2,196
15.3257,15.5,1,201
15.5266,15.5,1,203
15.6429,15.5,2,192
15.0898,15.5,2,174
15.4188,15.5,1,199
15.7329,15.5,2,196
15.8688,15.5,2,188
15.7278,15.5,1,211
15.1735,15.5,1,205
15.3993,15.5,1,197
15.6866,15.5,2,205
15.6553,15.5,2,185
15.2212,15.5,2,176
15.5349,15.5,2,196
15.9264,15.5,1,201
15.2584,15.5,1,212
15.9109,15.5,1,199
15.1598,15.5,2,192
15.9949,15.5,2,201
15.7278,15.5,1,211
15.0322,15.5,2,182
15.6946,15.5,1,202
15.4281,15.5,1,210
15.451,15.5,1,195
15.1225,15.5,1,183
15.322,15.5,2,201
15.0272,15.5,2,213
15.6317,15.5,2,172
15.1252,15.5,1,196
15.4281,15.5,1,210
15.3993,15.5,1,197
15.6263,15.5,1,211
15.9959,15.5,1,190
15.9439,15.5,1,183
15.6316,15.5,1,201
15.9109,15.5,1,199
15.5605,15.5,1,190
15.0458,15.5,1,188
15.8539,15.5,2,197
15.9439,15.5,1,183
15.9264,15.5,1,201
15.0376,15.5,1,204
15.4474,15.5,1,217
15.2571,15.5,2,177
15.3884,15.5,2,198
15.361,15.5,2,205
15.7429,15.5,1,195
15.8688,15.5,2,188
15.8743,15.5,2,141
15.5157,15.5,1,185
15.2156,15.5,1,205
15.8807,15.5,1,201
15.6251,15.5,2,208
15.3788,15.5,1,204
15.0541,15.5,1,212
15.7164,15.5,1,204
15.1597,15.5,2,156
15.322,15.5,2,201
15.6251,15.5,2,208
15.7629,15.5,1,214
15.2785,15.5,1,195
15.6236,15.5,1,186
15.224,15.5,1,201
15.0321,15.5,2,191
15.3471,15.5,2,199
15.2571,15.5,2,177
15.9468,15.5,1,214
15.001,15.5,2,151
15.2583,15.5,1,211
15.4967,15.5,1,210
15.0749,15.5,2,207
15.4433,15.5,2,180
15.1625,15.5,2,182
15.0239,15.5,1,203
15.3442,15.5,1,208
15.18,15.5,1,208
15.8142,15.5,2,201
15.451,15.5,1,195
15.1843,15.5,1,170
15.2402,15.5,1,207
15.2583,15.5,1,211
15.1571,15.5,2,188
15.9512,15.5,1,211
15.1416,15.5,2,191
15.1416,15.5,2,191
15.2118,15.5,1,181
15.8123,15.5,1,208
15.8233,15.5,2,193
15.3909,15.5,1,197
15.8142,15.5,2,201
15.9439,15.5,1,183
15.2785,15.5,1,195
15.1334,15.5,2,177
15.5497,15.5,2,212
15.9081,15.5,1,213
15.8045,15.5,2,191
15.4646,15.5,1,206
15.9468,15.5,1,214
15.0272,15.5,2,213
15.681,15.5,1,124
15.1215,15.5,2,195
15.3092,15.5,1,176
15.0541,15.5,1,212
15.4337,15.5,1,211
15.1037,15.5,1,186
15.6993,15.5,1,210
15.548,15.5,1,178
15.3471,15.5,2,199
15.3909,15.5,1,197
15.7429,15.5,1,195
15.1855,15.5,1,204
15.0322,15.5,2,182
15.6808,15.5,1,201
15.0542,15.5,2,171
15.2867,15.5,1,187
15.9388,15.5,1,206
15.1855,15.5,1,204
15.2502,15.5,2,186
15.9333,15.5,1,209
15.9109,15.5,1,199
15.0566,15.5,2,192
15.0785,15.5,2,201
15.4593,15.5,1,195
15.9081,15.5,1,206
15.2732,15.5,1,206
15.6316,15.5,1,201
15.514,15.5,1,205
15.5222,15.5,1,184
15.0785,15.5,2,201
15.2265,15.5,2,207
15.8688,15.5,2,188
15.5624,15.5,2,217
15.2785,15.5,1,195
15.5843,15.5,1,208
15.8142,15.5,2,201
15.6673,15.5,2,197
15.6416,15.5,1,205
15.0841,15.5,2,196
15.0037,15.5,1,211
15.7,15.5,2,166
15.2052,15.5,1,174
15.5293,15.5,1,212
15.6673,15.5,2,197
15.0949,15.5,2,205
15.1843,15.5,1,170
15.1417,15.5,1,187
15.7712,15.5,1,176
15.3257,15.5,1,201
15.5624,15.5,2,217
15.3442,15.5,1,208
15.9512,15.5,1,211
15.5843,15.5,1,208
15.3717,15.5,1,172
15.9512,15.5,1,211
15.0037,15.5,2,193
15.451,15.5,1,195
15.451,15.5,1,204
15.2052,15.5,1,174
15.6236,15.5,1,186
15.7264,15.5,1,186
15.7429,15.5,1,195
15.9081,15.5,1,213
15.8123,15.5,1,208
15.3788,15.5,1,204
15.5497,15.5,2,212
15.0818,15.5,1,213
15.0949,15.5,2,205
15.0393,15.5,1,172
15.5157,15.5,1,185
15.9081,15.5,1,206
15.5497,15.5,2,212
15.8835,15.5,1,194
15.6333,15.5,1,197
15.3884,15.5,2,198
15.0037,15.5,1,211
15.2966,15.5,1,196
15.3092,15.5,1,176
15.3267,15.5,2,162
15.9264,15.5,1,201
15.024,15.5,2,147
15.3471,15.5,2,199
15.1417,15.5,1,187
15.4556,15.5,1,208
15.1022,15.5,1,193
15.1598,15.5,2,163
15.3442,15.5,1,208
15.3387,15.5,1,201
15.2075,15.5,2,206
15.6316,15.5,1,201
15.6416,15.5,1,205
15.9264,15.5,1,201
15.1225,15.5,1,183
15.3788,15.5,1,204
15.5704,15.5,2,192
15.6333,15.5,1,197
15.3993,15.5,1,197
15.1305,15.5,1,208
15.1334,15.5,2,177
15.9675,15.5,1,196
15.7629,15.5,1,214
15.0239,15.5,1,203
15.9512,15.5,1,211
15.5704,15.5,2,192
15.4593,15.5,1,195
15.6114,15.5,1,190
15.8045,15.5,2,191
15.3442,15.5,1,208
15.0749,15.5,2,207
15.4593,15.5,1,195
15.3092,15.5,1,176
15.7264,15.5,1,186
15.4801,15.5,1,199
15.3717,15.5,1,172
15.6673,15.5,2,197
15.2785,15.5,1,195
15.6673,15.5,2,197
15.6236,15.5,1,186
15.6608,15.5,1,166
15.1777,15.5,1,208
15.3804,15.5,1,189
15.2118,15.5,1,181
15.5497,15.5,2,212
15.7303,15.5,1,206
15.209,15.5,1,180
15.6207,15.5,2,212
15.1252,15.5,1,196
15.2228,15.5,1,180
15.514,15.5,1,205
15.4456,15.5,1,204
15.5006,15.5,1,198
15.2748,15.5,2,206
15.1335,15.5,2,186
16.6394,16.5,2,206
16.1975,16.5,2,217
16.1683,16.5,1,207
16.2685,16.5,2,187
16.3055,16.5,2,200
16.0359,16.5,2,207
16.5205,16.5,2,205
16.2112,16.5,2,209
16.0919,16.5,2,207
16.5479,16.5,2,197
16.1825,16.5,2,196
16.1755,16.5,1,182
16.7545,16.5,1,221
16.2777,16.5,1,209
16.0408,16.5,2,191
16.7752,16.5,2,188
16.0097,16.5,1,199
16.5945,16.5,1,205
16.99,16.5,2,206
16.5479,16.5,2,197
16.598,16.5,1,194
16.4273,16.5,1,210
16.0915,16.5,2,205
16.0868,16.5,2,209
16.4584,16.5,2,205
16.4438,16.5,2,196
16.1825,16.5,2,196
16.7752,16.5,2,188
16.5205,16.5,2,205
16.2477,16.5,1,175
16.075,16.5,2,204
16.0606,16.5,1,208
16.9952,16.5,1,157
16.4584,16.5,2,205
16.9874,16.5,1,189
16.0774,16.5,1,188
16.5711,16.5,1,210
16.2783,16.5,2,200
16.4999,16.5,1,197
16.6109,16.5,2,201
16.6354,16.5,1,191
16.5903,16.5,1,187
16.0408,16.5,2,191
16.0031,16.5,2,195
16.3562,16.5,2,195
16.5945,16.5,1,205
16.3846,16.5,2,201
16.5205,16.5,2,205
16.5205,16.5,2,205
16.0774,16.5,1,188
16.5984,16.5,1,206
16.0012,16.5,1,215
16.5711,16.5,1,210
16.2832,16.5,2,204
16.7861,16.5,2,165
16.0972,16.5,1,184
16.2112,16.5,2,209
16.2275,16.5,2,201
16.0567,16.5,1,213
16.6724,16.5,1,198
16.2576,16.5,2,199
16.0852,16.5,1,200
16.5945,16.5,1,205
16.0687,16.5,2,184
16.2933,16.5,1,191
16.4848,16.5,1,198
16.0774,16.5,1,188
16.4832,16.5,2,193
16.1328,16.5,2,129
16.0868,16.5,2,209
16.3792,16.5,1,200
16.99,16.5,2,206
16.0408,16.5,2,191
16.4479,16.5,2,199
16.1755,16.5,1,182
16.5158,16.5,1,213
16.0359,16.5,2,207
16.0919,16.5,2,207
16.2139,16.5,1,203
16.2576,16.5,2,199
16.0943,16.5,1,202
16.9874,16.5,1,189
16.7395,16.5,1,206
16.1024,16.5,1,195
16.0387,16.5,2,169
16.2751,16.5,2,189
16.2777,16.5,1,209
16.1024,16.5,1,195
16.7752,16.5,2,188
16.3562,16.5,2,195
16.1825,16.5,2,196
16.2339,16.5,1,206
16.0031,16.5,2,195
16.2777,16.5,1,209
16.2783,16.5,2,200
16.5158,16.5,1,213
16.5903,16.5,1,187
16.7522,16.5,2,202
16.5902,16.5,2,202
16.2783,16.5,2,200
16.3846,16.5,1,162
16.7177,16.5,1,184
16.2275,16.5,2,201
16.7861,16.5,2,165
16.1024,16.5,1,195
16.0943,16.5,1,202
16.2495,16.5,2,205
16.2339,16.5,1,206
16.5205,16.5,2,205
16.7395,16.5,1,206
16.2777,16.5,1,209
16.1491,16.5,1,188
16.6724,16.5,1,198
16.0387,16.5,2,169
16.0606,16.5,1,208
16.014,16.5,2,203
16.238,16.5,1,202
16.1975,16.5,2,217
16.1847,16.5,2,187
16.371,16.5,1,207
16.0441,16.5,1,153
16.0606,16.5,1,208
16.4175,16.5,2,199
16.5158,16.5,1,213
16.0972,16.5,1,184
16.5903,16.5,1,187
16.9818,16.5,1,209
16.371,16.5,1,207
16.598,16.5,1,194
16.7341,16.5,1,201
16.4438,16.5,2,196
16.9952,16.5,1,157
16.0919,16.5,2,207
16.2832,16.5,2,204
16.1975,16.5,2,217
16.99,16.5,2,206
16.2832,16.5,2,204
16.2933,16.5,1,191
16.0012,16.5,1,215
16.0369,16.5,2,203
16.7545,16.5,1,221
16.4175,16.5,2,199
16.3792,16.5,1,200
16.2139,16.5,1,203
16.5205,16.5,2,205
16.1491,16.5,1,188
16.3846,16.5,2,201
16.1328,16.5,2,129
16.4438,16.5,2,196
16.7395,16.5,1,206
16.0852,16.5,1,200
16.0387,16.5,2,169
16.2936,16.5,1,195
16.9952,16.5,1,157
16.7341,16.5,1,201
16.7395,16.5,1,206
16.014,16.5,2,203
16.5903,16.5,1,187
16.4556,16.5,2,203
16.6766,16.5,2,198
16.5903,16.5,1,187
16.4175,16.5,2,199
16.1591,16.5,1,201
16.6109,16.5,2,201
16.2783,16.5,2,200
16.8859,16.5,2,202
16.0606,16.5,1,208
16.9874,16.5,1,189
16.4273,16.5,1,210
16.3846,16.5,2,201
16.4083,16.5,2,154
16.7177,16.5,1,184
16.2576,16.5,2,199
16.0097,16.5,1,199
16.6903,16.5,2,200
16.2777,16.5,1,209
16.0774,16.5,1,188
16.1975,16.5,2,217
16.1755,16.5,1,182
16.5205,16.5,2,205
16.7177,16.5,1,184
16.4556,16.5,2,203
16.4832,16.5,2,193
16.0852,16.5,1,200
16.2936,16.5,1,195
16.6394,16.5,2,206
16.7861,16.5,2,165
16.4766,16.5,2,186
16.99,16.5,2,206
16.5205,16.5,2,205
16.2751,16.5,2,189
16.4083,16.5,2,154
16.5158,16.5,1,213
16.0915,16.5,2,205
16.3562,16.5,2,195
16.371,16.5,1,207
16.7177,16.5,1,184
16.9874,16.5,1,189
16.1847,16.5,2,187
16.2112,16.5,2,209
16.5711,16.5,1,210
16.1683,16.5,1,207
16.2339,16.5,1,206
16.0972,16.5,1,184
16.5902,16.5,2,202
16.7861,16.5,2,165
16.0097,16.5,1,199
16.0509,16.5,2,197
16.0972,16.5,1,184
16.2832,16.5,2,204
16.2777,16.5,1,209
16.014,16.5,2,203
16.5711,16.5,1,210
16.1382,16.5,1,190
